time,Disaster Number,IH Program Declared,IA Program Declared,PA Program Declared,HM Program Declared,State ,Declaration Date,Disaster Type,Incident Type,Title,Incident Begin Date,Incident End Date,Place Code,Declared County/Area,Declaration Request Number,Incident Duration Days,time_x,EarnBeg,EarnHirAS,EarnHirNS,EarnS,EarnSepS,Emp,EmpEnd,EmpS,EmpSpv,EmpTotal,FrmJbC,FrmJbCS,FrmJbGn,FrmJbGnS,FrmJbLs,FrmJbLsS,HirA,HirAEnd,HirAEndR,HirAEndRepl,HirAEndReplr,HirAs,Payroll,Unnamed: 0.1,county,county_codes,county_name,state,state_abv,time_y
2012-01-01,,,,,,,,,,,,,,,,,,3810.0,2457.0,2535.0,4105.0,3058.0,596797.0,586822.0,513244.0,524485.0,704480.0,-11934.0,-13473.0,33425.0,22506.0,45359.0,35979.0,107683.0,73578.0,0.124,40153.0,0.06800000000000002,49130.0,7337631730.0,,57.0,12:57,Hillsborough County,12.0,FL,2012-01-01
2012-01-01,,,,,,,,,,,,,,,,,,2250.0,1523.0,1546.0,2404.0,1572.0,3317.0,3311.0,2990.0,3033.0,3791.0,-8.0,-44.0,117.0,80.0,125.0,124.0,473.0,321.0,0.09699999999999999,204.0,0.062,200.0,22722067.0,,59.0,12:59,Holmes County,12.0,FL,2012-01-01
2012-01-01,,,,,,,,,,,,,,,,,,2930.0,1970.0,2000.0,3185.0,1998.0,45857.0,45268.0,40077.0,38846.0,53105.0,-542.0,1175.0,2225.0,2731.0,2768.0,1556.0,7248.0,5191.0,0.114,2966.0,0.065,4636.0,425109535.0,,61.0,12:61,Indian River County,12.0,FL,2012-01-01
2012-01-01,,,,,,,,,,,,,,,,,,2487.0,1715.0,1757.0,2638.0,1827.0,12736.0,13717.0,11292.0,11518.0,15756.0,1120.0,-221.0,1691.0,280.0,571.0,501.0,3020.0,2425.0,0.183,734.0,0.055,830.0,106366257.0,,63.0,12:63,Jackson County,12.0,FL,2012-01-01
2012-01-01,,,,,,,,,,,,,,,,,,2322.0,1680.0,1730.0,2312.0,1744.0,2331.0,2290.0,2066.0,2118.0,2625.0,-36.0,-46.0,97.0,73.0,133.0,120.0,294.0,224.0,0.09699999999999999,127.0,0.055,153.0,17470964.0,,65.0,12:65,Jefferson County,12.0,FL,2012-01-01
2012-01-01,,,,,,,,,,,,,,,,,,2185.0,1466.0,1589.0,2291.0,1458.0,1632.0,1434.0,1205.0,1509.0,1955.0,-231.0,-331.0,127.0,32.0,358.0,363.0,323.0,229.0,0.149,102.0,0.067,71.0,11600294.0,,67.0,12:67,Lafayette County,12.0,FL,2012-01-01
2012-01-01,,,,,,,,,,,,,,,,,,2612.0,1807.0,1895.0,2796.0,1833.0,78468.0,79165.0,69124.0,69519.0,92069.0,538.0,-513.0,4461.0,2790.0,3923.0,3304.0,13601.0,10041.0,0.127,5580.0,0.071,6251.0,660188179.0,,69.0,12:69,Lake County,12.0,FL,2012-01-01
2012-01-01,,,,,,,,,,,,,,,,,,3116.0,1956.0,1973.0,3347.0,2355.0,191345.0,195920.0,169927.0,166417.0,226835.0,4601.0,3536.0,12371.0,9408.0,7770.0,5872.0,35490.0,25993.0,0.134,13622.0,0.07,17835.0,1933152484.0,,71.0,12:71,Lee County,12.0,FL,2012-01-01
2012-01-01,,,,,,,,,,,,,,,,,,3171.0,1935.0,2018.0,3399.0,2107.0,140920.0,140525.0,125828.0,127225.0,163656.0,-213.0,-1095.0,6102.0,4397.0,6315.0,5492.0,22736.0,14697.0,0.104,8595.0,0.061,9982.0,1414851150.0,,73.0,12:73,Leon County,12.0,FL,2012-01-01
2012-01-01,,,,,,,,,,,,,,,,,,2417.0,1652.0,1752.0,2588.0,1888.0,7737.0,7827.0,6932.0,6963.0,8993.0,87.0,-40.0,403.0,258.0,317.0,299.0,1256.0,895.0,0.115,492.0,0.063,531.0,58521939.0,,75.0,12:75,Levy County,12.0,FL,2012-01-01
2012-01-01,,,,,,,,,,,,,,,,,,2734.0,1835.0,1850.0,2861.0,2238.0,2528.0,2423.0,2303.0,2347.0,2689.0,-105.0,-41.0,44.0,45.0,149.0,85.0,161.0,120.0,0.048,76.0,0.031,137.0,21898183.0,,77.0,12:77,Liberty County,12.0,FL,2012-01-01
2012-01-01,,,,,,,,,,,,,,,,,,2570.0,1698.0,1818.0,2640.0,1718.0,3898.0,3726.0,3320.0,3611.0,4433.0,-207.0,-331.0,224.0,95.0,431.0,426.0,535.0,406.0,0.107,182.0,0.048,207.0,30946457.0,,79.0,12:79,Madison County,12.0,FL,2012-01-01
2012-01-01,,,,,,,,,,,,,,,,,,2985.0,1891.0,2023.0,3206.0,2063.0,105009.0,106336.0,91985.0,88918.0,126515.0,1315.0,3134.0,6262.0,6275.0,4946.0,3140.0,21506.0,14351.0,0.136,8089.0,0.077,10822.0,1015676392.0,,81.0,12:81,Manatee County,12.0,FL,2012-01-01
2012-01-01,,,,,,,,,,,,,,,,,,2684.0,1731.0,1765.0,2859.0,1883.0,86829.0,87818.0,77318.0,77485.0,100872.0,908.0,-185.0,4516.0,2895.0,3608.0,3081.0,14043.0,10500.0,0.12,5984.0,0.069,6596.0,740226856.0,,83.0,12:83,Marion County,12.0,FL,2012-01-01
2012-01-01,,,,,,,,,,,,,,,,,,3148.0,1965.0,1976.0,3374.0,2165.0,52683.0,53626.0,47217.0,46392.0,61889.0,921.0,861.0,2975.0,2544.0,2053.0,1684.0,9206.0,6409.0,0.121,3434.0,0.065,4643.0,526222788.0,,85.0,12:85,Martin County,12.0,FL,2012-01-01
2012-01-01,,,,,,,,,,,,,,,,,,3768.0,2561.0,2464.0,3982.0,2558.0,985333.0,988292.0,878993.0,868256.0,1133054.0,2285.0,11972.0,53176.0,46143.0,50892.0,34171.0,147722.0,109299.0,0.111,56123.0,0.057,81239.0,11821513153.0,,86.0,12:86,Miami-Dade County,12.0,FL,2012-01-01
2012-01-01,,,,,,,,,,,,,,,,,,2984.0,2115.0,2226.0,3209.0,2088.0,31183.0,32845.0,27678.0,26980.0,38055.0,1661.0,709.0,2769.0,1750.0,1108.0,1041.0,6872.0,5167.0,0.161,2398.0,0.07499999999999997,3092.0,309163776.0,,87.0,12:87,Monroe County,12.0,FL,2012-01-01
2012-01-01,,,,,,,,,,,,,,,,,,3249.0,1976.0,2057.0,3454.0,1976.0,15992.0,17328.0,14355.0,14437.0,19924.0,1408.0,-96.0,2033.0,519.0,624.0,615.0,3932.0,2973.0,0.17800000000000002,940.0,0.055999999999999994,1103.0,170307196.0,,89.0,12:89,Nassau County,12.0,FL,2012-01-01
2012-01-01,,,,,,,,,,,,,,,,,,2923.0,2096.0,2126.0,3184.0,2153.0,65151.0,71912.0,56860.0,57447.0,84224.0,6227.0,-602.0,9161.0,2107.0,2933.0,2709.0,19073.0,15052.0,0.22,5891.0,0.086,5092.0,658158124.0,,91.0,12:91,Okaloosa County,12.0,FL,2012-01-01
2012-01-01,,,,,,,,,,,,,,,,,,2622.0,1666.0,1740.0,2794.0,1873.0,10068.0,10061.0,8842.0,8749.0,11787.0,22.0,122.0,556.0,509.0,535.0,386.0,1720.0,1219.0,0.121,663.0,0.066,883.0,83940530.0,,93.0,12:93,Okeechobee County,12.0,FL,2012-01-01
2012-01-01,,,,,,,,,,,,,,,,,,3521.0,2136.0,2201.0,3716.0,2317.0,709375.0,697657.0,613015.0,633762.0,824112.0,-10555.0,-19489.0,32188.0,20001.0,42743.0,39491.0,114737.0,84642.0,0.12,52454.0,0.07499999999999997,53009.0,7861466614.0,,95.0,12:95,Orange County,12.0,FL,2012-01-01
2012-01-01,,,,,,,,,,,,,,,,,,2795.0,2127.0,1761.0,2822.0,1821.0,72858.0,71688.0,62101.0,63242.0,85717.0,-1184.0,-928.0,4185.0,3933.0,5369.0,4861.0,12859.0,9587.0,0.133,5402.0,0.07499999999999997,7091.0,649591150.0,,97.0,12:97,Osceola County,12.0,FL,2012-01-01
2012-01-01,,,,,,,,,,,,,,,,,,3920.0,2361.0,2366.0,4188.0,2687.0,493576.0,502326.0,443039.0,433152.0,575442.0,8774.0,10256.0,27442.0,24314.0,18668.0,14059.0,81866.0,59287.0,0.11900000000000001,31845.0,0.064,43655.0,6103798686.0,,99.0,12:99,Palm Beach County,12.0,FL,2012-01-01
2012-01-01,,,,,,,,,,,,,,,,,,2640.0,1660.0,1729.0,2831.0,1775.0,100935.0,101192.0,88838.0,88766.0,118577.0,240.0,151.0,4985.0,3732.0,4746.0,3581.0,17642.0,12354.0,0.122,7369.0,0.07299999999999998,8288.0,854530898.0,,101.0,12:101,Pasco County,12.0,FL,2012-01-01
2012-01-01,,,,,,,,,,,,,,,,,,3549.0,2174.0,2201.0,3676.0,2359.0,381004.0,380611.0,334577.0,342431.0,444465.0,-915.0,-8358.0,21513.0,11624.0,22427.0,19981.0,63461.0,46034.0,0.121,24521.0,0.064,27337.0,4281147932.0,,103.0,12:103,Pinellas County,12.0,FL,2012-01-01
2012-01-01,,,,,,,,,,,,,,,,,,2989.0,1845.0,1881.0,3187.0,2242.0,200939.0,203018.0,180832.0,179099.0,232107.0,2042.0,1852.0,9255.0,7275.0,7214.0,5422.0,31168.0,22186.0,0.11,12931.0,0.064,15333.0,1903296106.0,,105.0,12:105,Polk County,12.0,FL,2012-01-01
2012-01-01,,,,,,,,,,,,,,,,,,2829.0,1802.0,1914.0,3016.0,1823.0,16427.0,17006.0,14755.0,14748.0,19509.0,635.0,11.0,1272.0,523.0,637.0,512.0,3081.0,2251.0,0.135,979.0,0.059000000000000004,1164.0,145388453.0,,107.0,12:107,Putnam County,12.0,FL,2012-01-01
2012-01-01,,,,,,,,,,,,,,,,,,3163.0,1888.0,1914.0,3369.0,1882.0,50321.0,56286.0,44670.0,44318.0,64285.0,5584.0,411.0,7507.0,2090.0,1923.0,1679.0,13964.0,11616.0,0.218,4109.0,0.077,4219.0,549145592.0,,109.0,12:109,St. Johns County,12.0,FL,2012-01-01
2012-01-01,,,,,,,,,,,,,,,,,,3048.0,1823.0,1884.0,3268.0,1979.0,65518.0,65900.0,58300.0,57228.0,76024.0,297.0,1103.0,3459.0,3170.0,3162.0,2066.0,10505.0,7600.0,0.11599999999999999,4141.0,0.063,5761.0,621279452.0,,111.0,12:111,St. Lucie County,12.0,FL,2012-01-01
